Object Number,Area,Aspect_Ratio,Diameter,Width,Length
6894,69.77777778,0.75233195,7.266049176,6.666666667,8
6895,52.33333333,0.664092888,5.828402526,4.666666667,7.333333333
6896,66.22222222,0.937643645,6.538037216,6.333333333,6.666666667
6897,42.66666667,0.728290726,5.061546189,4,6.333333333
6898,53.11111111,0.677926074,5.936679321,5.333333333,6.666666667
6899,59.11111111,0.772303177,6.329029714,5.666666667,7
6900,67.77777778,0.977732973,6.602665185,6.333333333,6.666666667
6901,45.88888889,0.692825677,5.412888606,4.333333333,6.666666667
6902,67,0.887446309,6.613375111,6.333333333,6.666666667
6903,67,0.946658491,6.624067721,6.333333333,7
6904,50.33333333,0.852131506,5.618189043,5,6
6905,56.55555556,0.793742494,6.08968127,5.333333333,6.333333333
6906,54,0.854474852,5.912789166,5.333333333,6.666666667
6907,55.66666667,0.951011537,5.852637153,5.333333333,6
6908,45.88888889,0.853721613,5.373521621,5,5.666666667
6909,74.55555556,0.996459214,7.217184808,7.333333333,7.333333333
6910,44.33333333,0.854413355,5.185859155,4.666666667,5.666666667
6911,63.44444444,0.959307046,6.591937858,6,6.666666667
6912,58.88888889,0.911647283,6.329029714,6,6.333333333
6913,65.11111111,0.961976389,6.461821023,6.333333333,6.666666667
6914,58.11111111,0.890141607,6.216203742,5.666666667,7
6915,64,0.82950081,6.698438094,6,7.333333333
6916,64,0.877459338,6.613375111,6.333333333,6.666666667
6917,57.55555556,0.791737271,6.170495741,5.333333333,7
6918,65,0.934739279,6.687864388,6.333333333,7
6919,41.33333333,0.751566912,5.033504166,4.333333333,5.666666667
6920,64.55555556,0.869045175,6.581193046,5.666666667,7.333333333
6921,47.66666667,0.952115557,5.464936809,5,5.666666667
6922,48.11111111,0.802290603,5.464936809,4.666666667,6
6923,69.33333333,0.915153925,6.771991776,6.333333333,7
6924,61.66666667,0.8803625,6.439879292,6,6.666666667
6925,63.11111111,0.743375847,6.645401328,6.333333333,6.666666667
6926,49.22222222,0.692095878,5.567573696,4,7.333333333
6927,67.22222222,0.964501556,6.751058212,6.666666667,6.666666667
6928,64,0.894138894,6.613375111,6.333333333,6.666666667
6929,61.88888889,0.902019076,6.472763996,5.666666667,6.666666667
6930,61.77777778,0.800790495,6.613375111,5.666666667,7.666666667
6931,50.33333333,0.6600797,5.779628426,4.666666667,7.666666667
6932,44.88888889,0.57438184,5.580270574,4,8
6933,67.22222222,0.980389275,6.751058212,6.666666667,6.666666667
6934,66.66666667,0.87483278,6.65604249,6,7
6935,75.55555556,0.930798629,7.217184808,6.666666667,7.666666667
6936,64.55555556,0.896772406,6.782434329,6.666666667,7.333333333
6937,59.33333333,0.959551946,6.340201885,6,6.666666667
6938,74.44444444,0.925097994,7.158107267,6.666666667,7.333333333
6939,82.77777778,0.894140918,7.410709337,6.666666667,7.666666667
6940,62.33333333,0.84192864,6.494594628,6.333333333,6.666666667
6941,54.44444444,0.959245109,6.147514299,5.666666667,6
6942,73.11111111,0.728552141,7.148213541,6,8.333333333
6943,48.11111111,0.77090543,5.554847796,4.666666667,6.666666667
6944,56.88888889,0.682110094,6.193391908,5.666666667,7
6945,58,0.751713471,6.066393685,5,7.333333333
6946,58.77777778,0.814199826,6.261578094,5.333333333,7
6947,64.55555556,0.750538909,6.698438094,5.333333333,8
6948,80.11111111,0.880819328,7.505600645,7,8
6949,82.11111111,0.98777296,7.401153293,7,7.333333333
6950,63.33333333,0.872299174,6.65604249,6,7.333333333
6951,49.33333333,0.800903188,5.592938628,5.333333333,5.666666667
6952,88.33333333,0.823979368,7.477259698,7.333333333,7.333333333
6953,42.66666667,0.725205132,5.103320318,4.333333333,6.333333333
6954,63.33333333,0.755699979,6.538037216,6.333333333,7
6955,67.77777778,0.899788296,6.65604249,5.666666667,7.666666667
6956,53,0.932713431,5.828402526,5.666666667,6
6957,62.66666667,0.860662026,6.4836885,6,7
6958,68.55555556,0.827752255,6.875703657,6.333333333,7.333333333
6959,79.66666667,0.850106274,7.343555894,6.333333333,8
6960,66.44444444,0.898155516,6.634743099,6.333333333,7
6961,57.88888889,0.836655336,6.238932168,5.333333333,6.666666667
6962,45,0.69449764,5.226639802,4.333333333,6.333333333
6963,48.77777778,0.925009176,5.542092676,5.333333333,5.666666667
6964,58.44444444,0.81918346,6.306625999,6,6.333333333
6965,60.66666667,0.854266052,6.450859486,6,6.666666667
6966,41.55555556,0.591467853,5.158492952,3.666666667,7.333333333
6967,55.22222222,0.762997069,6.11288014,5.666666667,6.333333333
6968,71.55555556,0.9274714,6.977874243,6.666666667,7.333333333
6969,43.77777778,0.68759594,5.293909492,4.333333333,6.666666667
6970,69.55555556,0.935293645,6.865402972,6.666666667,7
6971,65.11111111,0.720168054,6.771991776,6.333333333,7.666666667
6972,47.77777778,0.883668272,5.960473722,5.333333333,7
6973,87.77777778,0.979470406,7.599307154,7.333333333,7.666666667
6974,67.11111111,0.815404144,7.068565222,7,7.333333333
6975,50.55555556,0.597701521,5.529308131,4,7.333333333
6976,54.88888889,0.80419588,5.995988279,5.666666667,6.333333333
6977,70.11111111,0.770038741,6.998129363,6,8.333333333
6978,59.22222222,0.852720625,6.306625999,5.666666667,6.666666667
6979,67.22222222,0.972599403,6.792860829,6.666666667,6.666666667
6980,60.77777778,0.991667232,6.450859486,6,6.333333333
6981,64.55555556,0.82509017,6.624067721,5.666666667,7
6982,39.55555556,0.649936019,5.061546189,4,6.333333333
6983,56.33333333,0.759580461,6.019548245,4.666666667,7.333333333
6984,64.44444444,0.853755313,6.613375111,6.333333333,6.666666667
6985,43.33333333,0.781052777,5.267104715,4.666666667,6.333333333
6986,55.11111111,0.713986626,5.816247346,4.333333333,7.333333333
6987,64.11111111,0.721283078,6.624067721,6.666666667,6.666666667
6988,50.77777778,0.666598716,5.630771789,4.333333333,7
6989,53.33333333,0.772961115,5.924746285,5.333333333,6.666666667
6990,86.66666667,0.886604662,7.617910137,7,8.333333333
6991,71.66666667,0.944953316,6.885988934,6.666666667,7
6992,52.33333333,0.843927038,5.816247346,5,6.333333333
6993,58.77777778,0.935444088,6.362487373,6,6.333333333
6994,46.11111111,0.686060708,5.386675916,4.666666667,7
6995,45.33333333,0.82115338,5.828402526,5,6.666666667
6996,42.22222222,0.636765732,5.047544651,4,6.666666667
6997,59.11111111,0.932212929,6.527203676,6,6.666666667
6998,49.88888889,0.668884986,5.705685572,4.666666667,7.333333333
6999,52,0.743154774,5.693268396,4.666666667,6.666666667
7000,72.88888889,0.9509228,6.998129363,6.666666667,7.666666667
7001,60,0.746971013,6.461821023,6.333333333,6.666666667
7002,60.55555556,0.87246561,6.494594628,6.333333333,6.333333333
7003,48.55555556,0.770099789,5.554847796,4.666666667,6.333333333
7004,54.44444444,0.55733737,5.972335373,4.666666667,8.666666667
7005,60.22222222,0.954102564,6.461821023,6.333333333,6.333333333
7006,55.77777778,0.914510394,6.284142412,6,6.666666667
7007,49.22222222,0.731767436,5.630771789,4.666666667,7
7008,67,0.969028565,6.613375111,6.333333333,6.333333333
7009,38.88888889,0.740032155,4.758870735,4,5.666666667
7010,64.44444444,0.669847569,6.834407766,7,7
7011,62,0.979972335,6.505482472,6.333333333,6.333333333
7012,74.88888889,0.941076732,7.108500936,7,7.333333333
7013,58.33333333,0.780956228,6.295394243,5.333333333,7.333333333
7014,43.44444444,0.591831133,5.333864092,4,7.333333333
7015,53.33333333,0.96504327,5.742776009,5.333333333,5.666666667
7016,57.77777778,0.927955063,6.124446622,5.666666667,6.666666667
7017,54.88888889,0.662870096,6.101291731,5.666666667,7
7018,61.55555556,0.80378352,6.439879292,5.666666667,7
7019,67.66666667,0.930759329,6.813665965,6.333333333,7
7020,59,0.90975295,6.250265387,6,6.333333333
7021,52.77777778,0.831179248,5.767370452,5.333333333,5.666666667
7022,55.22222222,0.9726461,6.066393685,6,6
7023,56,0.955335635,6.147514299,6,6.333333333
7024,64.33333333,0.829613413,6.548852835,5.666666667,7.333333333
7025,49.66666667,0.6534494,5.680824078,4.333333333,7.333333333
7026,46.22222222,0.810212093,5.347115949,5,5.333333333
7027,59.88888889,0.844658139,6.317837788,5.666666667,6.666666667
7028,54,0.836456263,5.900807818,5.333333333,6.333333333
7029,62,0.901916806,6.461821023,6,7
7030,90.66666667,0.939140611,8.216807383,7.666666667,8.333333333
7031,55.77777778,0.843692489,5.995988279,5,6.333333333
7032,61.77777778,0.888278713,6.428880344,5.666666667,6.666666667
7033,67.22222222,0.932867758,6.719535589,6.333333333,6.666666667
7034,52.22222222,0.696558195,5.742776009,4.666666667,7.333333333
7035,66.77777778,0.89076976,6.698438094,6,7.333333333
7036,71.44444444,0.93784752,7.018326026,6.666666667,7.333333333
7037,43.66666667,0.650648155,5.32057923,3.666666667,7
7038,58.33333333,0.96066412,6.261578094,6,6
7039,54.55555556,0.660893264,6.007779811,5,7.666666667
7040,67,0.860264185,6.906513536,6,7
7041,49.22222222,0.931812903,5.567573696,5.666666667,5.666666667
7042,57.11111111,0.910790939,6.043016359,5.666666667,6
7043,69.88888889,0.976107577,6.947380837,6.666666667,7
7044,56.77777778,0.905191126,5.755086368,5.333333333,6
7045,51,0.677325625,5.64332648,4.333333333,7.333333333
7046,63.88888889,0.711243638,6.559650622,5.333333333,8
7047,45.77777778,0.737222449,5.347115949,4.333333333,6.333333333
7048,66.11111111,0.865091725,6.687864388,6.333333333,6.666666667
7049,67.33333333,0.874668129,6.865402972,6.333333333,7.666666667
7050,50,0.737220689,5.618189043,4.333333333,7
7051,76.11111111,0.899187673,7.217184808,7,7.333333333
7052,66.88888889,0.944895817,6.613375111,6.333333333,6.666666667
7053,59.11111111,0.921103331,6.384695076,6,6.333333333
7054,66,0.853875977,6.708995134,6,7.333333333
7055,46.55555556,0.731327605,5.490775898,4.666666667,6.666666667
7056,50.66666667,0.841834168,5.693268396,5,6
7057,56.22222222,0.991027947,5.995988279,5.666666667,5.666666667
7058,51.66666667,0.731452005,5.767370452,4.666666667,7.333333333
7059,70.11111111,0.820370594,6.824044746,6.666666667,7
7060,47.66666667,0.726790582,5.516493958,5.333333333,6
7061,55.11111111,0.874712268,6.101291731,5.333333333,6.666666667
7062,52.11111111,0.87813979,5.80406671,5.333333333,6.333333333
7063,53.77777778,0.886086876,5.888802093,5.666666667,6.333333333
7064,57.22222222,0.86783437,6.101291731,5.666666667,6.333333333
7065,65.55555556,0.939025319,6.666666667,6.333333333,7
7066,81,0.950503751,7.304905331,7,7.333333333
7067,45.11111111,0.73220998,5.226639802,4.333333333,6
7068,73.11111111,0.859520078,6.947380837,6,7.666666667
7069,50,0.950990745,5.618189043,5.333333333,5.666666667
7070,49.88888889,0.786206421,5.693268396,5,6.333333333
7071,67.66666667,0.91426308,6.730059535,6.333333333,7
7072,42.55555556,0.62115813,5.2130817,4,7
7073,71,0.884506923,6.813665965,6.333333333,7.333333333
7074,54.11111111,0.779450562,5.900807818,5,6.666666667
7075,56.88888889,0.823689332,6.204808308,5.333333333,7
7076,57.22222222,0.738366019,6.181954425,5,7.333333333
7077,59.22222222,0.837927492,6.581193046,5.666666667,7.333333333
7078,48,0.902199268,5.399798167,5.333333333,5.333333333
7079,56.44444444,0.863329344,6.428880344,5.666666667,6.666666667
7080,46.66666667,0.718535551,5.451971341,4.666666667,6.666666667
7081,63.33333333,0.916036019,6.351354404,6,6.666666667
7082,70.22222222,0.915352702,6.813665965,6.333333333,7
7083,40.88888889,0.932342258,4.934102195,4.666666667,5
7084,86,0.98648083,7.571316977,7.333333333,7.333333333
7085,50.11111111,0.83189213,5.64332648,5,5.666666667
7086,58,0.969062314,6.306625999,6,6.333333333
7087,50.11111111,0.821405349,5.618189043,4.666666667,6.333333333
7088,67.66666667,0.963456288,6.792860829,6.666666667,6.666666667
7089,45.11111111,0.819471664,5.267104715,4.333333333,5.666666667
7090,68.44444444,0.826620332,6.824044746,6,7.666666667
7091,72,0.830191853,6.977874243,6.333333333,7.666666667
7092,62.44444444,0.74696594,6.548852835,6,7.333333333
7093,68.88888889,0.968648114,6.698438094,6.333333333,6.666666667
7094,46.11111111,0.912302571,5.360335045,5,5.333333333
7095,43.33333333,0.686648636,5.103320318,4,6.333333333
7096,52.66666667,0.64540593,5.816247346,5,7.333333333
7097,69.88888889,0.920896369,6.782434329,6.333333333,7
7098,65.66666667,0.860550474,6.782434329,6.666666667,7
7099,64.44444444,0.746710197,6.813665965,5.666666667,8.333333333
7100,45.22222222,0.950786195,5.267104715,4.666666667,5.333333333
7101,92.77777778,0.933798569,7.673448491,7.666666667,7.666666667
7102,78.77777778,0.976670267,7.458305904,7,7.666666667
7103,69.44444444,0.9282283,6.719535589,6.333333333,7
7104,50.11111111,0.863559506,5.64332648,5.333333333,5.666666667
7105,47.44444444,0.719966248,5.451971341,4.333333333,7
7106,46.33333333,0.706038278,5.451971341,4.333333333,7
7107,48.44444444,0.796915627,5.668352441,5,6.333333333
7108,45.55555556,0.805059228,5.333864092,5.333333333,5.333333333
7109,44.22222222,0.55721312,5.347115949,3.666666667,8
7110,65.11111111,0.961983931,6.855086808,6.666666667,7
7111,46.11111111,0.754585597,5.360335045,5,6
7112,49.66666667,0.707246198,5.705685572,4.666666667,7
7113,50.22222222,0.913797519,5.718075783,5,6
7114,68.55555556,0.91286197,6.885988934,6.333333333,7.333333333
7115,67.66666667,0.895217018,6.65604249,6.333333333,7
7116,54.22222222,0.792303358,5.912789166,4.666666667,7
7117,58.33333333,0.940678259,6.204808308,5.666666667,6
7118,42.77777778,0.749756984,5.117169246,5,5.333333333
7119,78.55555556,0.968671548,7.382004093,7,7.333333333
7120,67.88888889,0.902249597,6.719535589,6.333333333,7
7121,72.66666667,0.870362924,7.058545989,7,7
7122,53.66666667,0.831196125,5.936679321,5.333333333,6.333333333
7123,59.33333333,0.889305778,6.4836885,6,7
7124,71.55555556,0.978253356,6.967724602,7,7
7125,73.88888889,0.945141892,7.246542969,7,7.333333333
7126,70.11111111,0.97330192,6.967724602,7,7
7127,48.22222222,0.859166478,5.464936809,4.666666667,5.666666667
7128,56.55555556,0.700682185,6.135991301,5.666666667,6.666666667
7129,74.77777778,0.934437704,7.256302627,7,7.333333333
7130,81,0.913596728,7.543222939,7.333333333,7.666666667
7131,60.33333333,0.979583258,6.417862546,6,6.666666667
7132,38.55555556,0.578488347,5.103320318,3.666666667,7
7133,71.88888889,0.945126244,6.937186582,6.666666667,7
7134,60.11111111,0.927643421,6.362487373,6.333333333,6.333333333
7135,72.88888889,0.924123688,7.088561203,6.666666667,7.333333333
7136,56.77777778,0.831674477,6.170495741,6,6.333333333
7137,70.11111111,0.839403506,6.771991776,6,7.666666667
7138,73.55555556,0.948051381,7.078570273,6.666666667,7.333333333
7139,66.77777778,0.929187507,6.719535589,6.333333333,7.333333333
7140,66.66666667,0.829152217,6.855086808,6,7.333333333
7141,61.22222222,0.857723534,6.516352125,6.333333333,7
7142,47.33333333,0.608651143,5.412888606,4,7.333333333
7143,52.22222222,0.840206473,5.791860457,5,6.333333333
7144,50.33333333,0.77462607,5.630771789,4.666666667,6.333333333
7145,66.22222222,0.958017297,6.538037216,6.333333333,6.666666667
7146,54.33333333,0.808765416,6.461821023,6,6
7147,61,0.818830335,6.461821023,6,7
7148,58.88888889,0.852528932,6.135991301,5.666666667,6
7149,59.66666667,0.932234047,6.472763996,6.333333333,6.333333333
7150,56,0.854264082,6.078048631,5.333333333,6.666666667
7151,48.66666667,0.859226561,5.451971341,5,6
7152,74.66666667,0.94413489,7.236770148,7,7.333333333
7153,42.11111111,0.601113525,5.280524111,4,7.333333333
7154,75.88888889,0.945141783,7.236770148,6.666666667,7.666666667
7155,58.77777778,0.862468441,6.238932168,5.666666667,6.666666667
7156,75.33333333,0.93213478,7.207372179,6.666666667,7.666666667
7157,50.33333333,0.84775846,5.680824078,5,6
7158,62.11111111,0.883602877,6.439879292,6,6.666666667
7159,70.77777778,0.870664826,6.916752999,6.333333333,7.666666667
7160,44.22222222,0.652097178,5.840532409,5.333333333,6
7161,76.44444444,0.953377396,7.226984113,7,7
7162,50.88888889,0.90339455,5.693268396,5.666666667,6
7163,45.88888889,0.708308267,5.32057923,4.333333333,6.666666667
7164,78.33333333,0.85931813,7.515023876,6.666666667,8.333333333
7165,73,0.858575383,7.088561203,7,7.333333333
7166,69,0.928208287,6.782434329,6.333333333,7.333333333
7167,62.55555556,0.745702017,6.548852835,5.333333333,7.666666667
7168,42.44444444,0.859935306,5.130980794,4.666666667,5.333333333
7169,69.44444444,0.988806807,6.885988934,6.666666667,7
7170,43.44444444,0.811573675,5.130980794,4.666666667,5.666666667
7171,45.77777778,0.928774198,5.144755264,4.666666667,5.333333333
7172,50.66666667,0.714672215,5.816247346,4.666666667,7.333333333
7173,42.55555556,0.567569144,5.307261113,4,7.333333333
7174,54.44444444,0.8372808,5.828402526,4.666666667,6.333333333
7175,74.22222222,0.963442363,7.187706734,7,7.333333333
7176,66.55555556,0.806651995,6.771991776,6,7.666666667
7177,51.66666667,0.782965245,5.779628426,4.666666667,7
7178,68.33333333,0.932158595,6.65604249,6.666666667,6.666666667
7179,53.77777778,0.865239269,6.019548245,5.333333333,6.666666667
7180,50.22222222,0.827174477,5.64332648,4.666666667,6.333333333
7181,82.44444444,0.880111044,7.664220047,7,8.333333333
7182,46.44444444,0.656065487,5.360335045,4,7
7183,75.77777778,0.955933948,7.236770148,7,7.666666667
7184,72.88888889,0.970129015,7.148213541,7,7
7185,83.66666667,0.875611214,7.55259923,6.666666667,7.666666667
7186,81,0.948373561,7.391584894,6.666666667,7.333333333
7187,55.11111111,0.916200579,5.984173512,5.666666667,6.333333333
7188,57.88888889,0.975442376,6.204808308,6,6.333333333
7189,66.33333333,0.886465562,6.926977325,6.333333333,7.666666667
7190,60.44444444,0.838330503,6.329029714,5.333333333,6.666666667
7191,61.44444444,0.841543862,6.516352125,5.666666667,7
7192,61.55555556,0.768232924,6.428880344,5.666666667,7.333333333
7193,44.11111111,0.877236132,5.185859155,5,5.666666667
7194,65.11111111,0.957603466,6.527203676,6.333333333,6.666666667
7195,65.66666667,0.880486131,6.581193046,6.333333333,6.666666667
7196,69.66666667,0.815145938,6.855086808,6,8
7197,38.44444444,0.756975687,4.788521307,4,5.666666667
7198,56,0.968917767,5.948588419,5.333333333,6
